COUNTY,RATE,L95CL,U95CL,VISITS,FLAG,YEAR,GENDER,MEASURE,HEALTHOUTCOMEID,cofips
Logan,,,,,3,2022,Both genders,Age adjusted rate,Heat-related,08075
Logan,,,,,2,2023,Female,Age adjusted rate,Heat-related,08075
Logan,,,,,2,2023,Male,Age adjusted rate,Heat-related,08075
Logan,,,,,3,2023,Both genders,Age adjusted rate,Heat-related,08075
Logan,,,,,2,2024,Female,Age adjusted rate,Heat-related,08075
Logan,,,,,2,2024,Male,Age adjusted rate,Heat-related,08075
Logan,,,,,2,2024,Both genders,Age adjusted rate,Heat-related,08075
Mesa,,,,,2,2011,Female,Age adjusted rate,Heat-related,08077
Mesa,,,,,2,2011,Male,Age adjusted rate,Heat-related,08077
Mesa,8.023010245,4.212610545,13.04038273,13,2,2011,Both genders,Age adjusted rate,Heat-related,08077
Mesa,,,,,2,2012,Female,Age adjusted rate,Heat-related,08077
Mesa,,,,,2,2012,Male,Age adjusted rate,Heat-related,08077
Mesa,8.918746595,4.548321744,14.73608446,12,2,2012,Both genders,Age adjusted rate,Heat-related,08077
Mesa,,,,,2,2013,Female,Age adjusted rate,Heat-related,08077
Mesa,15.45812661,7.903585983,25.50416968,12,3,2013,Male,Age adjusted rate,Heat-related,08077
Mesa,13.99161573,7.856722402,20.12650905,21,3,2013,Both genders,Age adjusted rate,Heat-related,08077
Mesa,,,,,2,2014,Female,Age adjusted rate,Heat-related,08077
Mesa,,,,,2,2014,Male,Age adjusted rate,Heat-related,08077
Mesa,9.720342516,5.038939343,15.91400366,13,3,2014,Both genders,Age adjusted rate,Heat-related,08077
Mesa,,,,,3,2015,Female,Age adjusted rate,Heat-related,08077
Mesa,,,,,2,2015,Male,Age adjusted rate,Heat-related,08077
Mesa,13.21214876,7.823842591,19.9891236,19,3,2015,Both genders,Age adjusted rate,Heat-related,08077
Mesa,,,,,2,2016,Female,Age adjusted rate,Heat-related,08077
Mesa,24.02819554,14.269878,36.28758277,19,3,2016,Male,Age adjusted rate,Heat-related,08077
Mesa,18.77143494,11.72792883,25.81494105,29,3,2016,Both genders,Age adjusted rate,Heat-related,08077
Mesa,,,,,2,2017,Female,Age adjusted rate,Heat-related,08077
Mesa,,,,,2,2017,Male,Age adjusted rate,Heat-related,08077
Mesa,9.022208906,4.82323568,14.51417082,14,2,2017,Both genders,Age adjusted rate,Heat-related,08077
Mesa,,,,,2,2018,Female,Age adjusted rate,Heat-related,08077
Mesa,29.10738485,16.08387589,42.13089381,20,3,2018,Male,Age adjusted rate,Heat-related,08077
Mesa,21.42636211,13.55205879,29.30066544,30,3,2018,Both genders,Age adjusted rate,Heat-related,08077
Mesa,,,,,2,2019,Female,Age adjusted rate,Heat-related,08077
Mesa,17.14604382,9.01159114,27.85322983,13,2,2019,Male,Age adjusted rate,Heat-related,08077
Mesa,12.24966989,7.16739854,18.67167061,18,2,2019,Both genders,Age adjusted rate,Heat-related,08077
Mesa,,,,,2,2020,Female,Age adjusted rate,Heat-related,08077
Mesa,,,,,2,2020,Male,Age adjusted rate,Heat-related,08077
Mesa,9.26080911,4.923082288,14.94619649,14,2,2020,Both genders,Age adjusted rate,Heat-related,08077
Mesa,,,,,2,2021,Female,Age adjusted rate,Heat-related,08077
Mesa,,,,,2,2021,Male,Age adjusted rate,Heat-related,08077
Mesa,12.14901559,7.181400343,18.40125137,19,2,2021,Both genders,Age adjusted rate,Heat-related,08077
Mesa,,,,,2,2022,Female,Age adjusted rate,Heat-related,08077
Mesa,12.76296576,6.089542291,21.86372793,11,2,2022,Male,Age adjusted rate,Heat-related,08077
Mesa,9.649807649,5.38580488,15.13667393,17,2,2022,Both genders,Age adjusted rate,Heat-related,08077
Mesa,15.86734207,7.882909824,26.59767828,12,3,2023,Female,Age adjusted rate,Heat-related,08077
Mesa,22.50277801,13.12614445,34.36531808,18,3,2023,Male,Age adjusted rate,Heat-related,08077
Mesa,19.14719724,12.02529831,26.26909616,30,3,2023,Both genders,Age adjusted rate,Heat-related,08077
Mesa,33.93647105,20.21103723,47.66190487,25,3,2024,Female,Age adjusted rate,Heat-related,08077
Mesa,35.37360208,22.05775031,48.68945386,30,3,2024,Male,Age adjusted rate,Heat-related,08077
Mesa,34.37034927,24.86656647,43.87413208,55,3,2024,Both genders,Age adjusted rate,Heat-related,08077
Mineral,0,0,0,0,2,2011,Female,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2011,Male,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2011,Both genders,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2012,Female,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2012,Male,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2012,Both genders,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2013,Female,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2013,Male,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2013,Both genders,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2014,Female,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2014,Male,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2014,Both genders,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2015,Female,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2015,Male,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2015,Both genders,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2016,Female,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2016,Male,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2016,Both genders,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2017,Female,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2017,Male,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2017,Both genders,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2018,Female,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2018,Male,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2018,Both genders,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2019,Female,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2019,Male,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2019,Both genders,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2020,Female,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2020,Male,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2020,Both genders,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2021,Female,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2021,Male,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2021,Both genders,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2022,Female,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2022,Male,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2022,Both genders,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2023,Female,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2023,Male,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2023,Both genders,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2024,Female,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2024,Male,Age adjusted rate,Heat-related,08079
Mineral,0,0,0,0,2,2024,Both genders,Age adjusted rate,Heat-related,08079
Moffat,0,0,0,0,2,2011,Female,Age adjusted rate,Heat-related,08081
Moffat,0,0,0,0,2,2011,Male,Age adjusted rate,Heat-related,08081
Moffat,0,0,0,0,2,2011,Both genders,Age adjusted rate,Heat-related,08081
Moffat,,,,,2,2012,Female,Age adjusted rate,Heat-related,08081
Moffat,,,,,2,2012,Male,Age adjusted rate,Heat-related,08081
Moffat,,,,,2,2012,Both genders,Age adjusted rate,Heat-related,08081
Moffat,,,,,2,2013,Female,Age adjusted rate,Heat-related,08081
Moffat,,,,,2,2013,Male,Age adjusted rate,Heat-related,08081
Moffat,,,,,2,2013,Both genders,Age adjusted rate,Heat-related,08081
Moffat,0,0,0,0,2,2014,Female,Age adjusted rate,Heat-related,08081
Moffat,0,0,0,0,2,2014,Male,Age adjusted rate,Heat-related,08081
Moffat,0,0,0,0,2,2014,Both genders,Age adjusted rate,Heat-related,08081
Moffat,,,,,2,2015,Female,Age adjusted rate,Heat-related,08081
Moffat,0,0,0,0,2,2015,Male,Age adjusted rate,Heat-related,08081
Moffat,,,,,2,2015,Both genders,Age adjusted rate,Heat-related,08081
Moffat,0,0,0,0,2,2016,Female,Age adjusted rate,Heat-related,08081
Moffat,,,,,2,2016,Male,Age adjusted rate,Heat-related,08081
Moffat,,,,,2,2016,Both genders,Age adjusted rate,Heat-related,08081
Moffat,,,,,2,2017,Female,Age adjusted rate,Heat-related,08081
Moffat,,,,,2,2017,Male,Age adjusted rate,Heat-related,08081
Moffat,,,,,3,2017,Both genders,Age adjusted rate,Heat-related,08081
Moffat,0,0,0,0,2,2018,Female,Age adjusted rate,Heat-related,08081
Moffat,0,0,0,0,2,2018,Male,Age adjusted rate,Heat-related,08081
Moffat,0,0,0,0,2,2018,Both genders,Age adjusted rate,Heat-related,08081
Moffat,0,0,0,0,2,2019,Female,Age adjusted rate,Heat-related,08081
Moffat,0,0,0,0,2,2019,Male,Age adjusted rate,Heat-related,08081
Moffat,0,0,0,0,2,2019,Both genders,Age adjusted rate,Heat-related,08081
Moffat,0,0,0,0,2,2020,Female,Age adjusted rate,Heat-related,08081
Moffat,0,0,0,0,2,2020,Male,Age adjusted rate,Heat-related,08081
Moffat,0,0,0,0,2,2020,Both genders,Age adjusted rate,Heat-related,08081
Moffat,,,,,2,2021,Female,Age adjusted rate,Heat-related,08081
Moffat,,,,,3,2021,Male,Age adjusted rate,Heat-related,08081
Moffat,,,,,3,2021,Both genders,Age adjusted rate,Heat-related,08081
Moffat,,,,,2,2022,Female,Age adjusted rate,Heat-related,08081
Moffat,,,,,2,2022,Male,Age adjusted rate,Heat-related,08081
Moffat,,,,,2,2022,Both genders,Age adjusted rate,Heat-related,08081
Moffat,,,,,2,2023,Female,Age adjusted rate,Heat-related,08081
Moffat,,,,,2,2023,Male,Age adjusted rate,Heat-related,08081
Moffat,,,,,2,2023,Both genders,Age adjusted rate,Heat-related,08081
Moffat,,,,,2,2024,Female,Age adjusted rate,Heat-related,08081
Moffat,0,0,0,0,2,2024,Male,Age adjusted rate,Heat-related,08081
Moffat,,,,,2,2024,Both genders,Age adjusted rate,Heat-related,08081
Montezuma,0,0,0,0,2,2011,Female,Age adjusted rate,Heat-related,08083
Montezuma,0,0,0,0,2,2011,Male,Age adjusted rate,Heat-related,08083
Montezuma,0,0,0,0,2,2011,Both genders,Age adjusted rate,Heat-related,08083
Montezuma,0,0,0,0,2,2012,Female,Age adjusted rate,Heat-related,08083
Montezuma,0,0,0,0,2,2012,Male,Age adjusted rate,Heat-related,08083
Montezuma,0,0,0,0,2,2012,Both genders,Age adjusted rate,Heat-related,08083
Montezuma,0,0,0,0,2,2013,Female,Age adjusted rate,Heat-related,08083
Montezuma,0,0,0,0,2,2013,Male,Age adjusted rate,Heat-related,08083
Montezuma,0,0,0,0,2,2013,Both genders,Age adjusted rate,Heat-related,08083
Montezuma,0,0,0,0,2,2014,Female,Age adjusted rate,Heat-related,08083
Montezuma,0,0,0,0,2,2014,Male,Age adjusted rate,Heat-related,08083
Montezuma,0,0,0,0,2,2014,Both genders,Age adjusted rate,Heat-related,08083
Montezuma,0,0,0,0,2,2015,Female,Age adjusted rate,Heat-related,08083
Montezuma,,,,,2,2015,Male,Age adjusted rate,Heat-related,08083
Montezuma,,,,,2,2015,Both genders,Age adjusted rate,Heat-related,08083
Montezuma,,,,,3,2016,Female,Age adjusted rate,Heat-related,08083
Montezuma,,,,,2,2016,Male,Age adjusted rate,Heat-related,08083
Montezuma,,,,,3,2016,Both genders,Age adjusted rate,Heat-related,08083
Montezuma,0,0,0,0,2,2017,Female,Age adjusted rate,Heat-related,08083
Montezuma,,,,,2,2017,Male,Age adjusted rate,Heat-related,08083
Montezuma,,,,,2,2017,Both genders,Age adjusted rate,Heat-related,08083
Montezuma,0,0,0,0,2,2018,Female,Age adjusted rate,Heat-related,08083
Montezuma,,,,,2,2018,Male,Age adjusted rate,Heat-related,08083
Montezuma,,,,,2,2018,Both genders,Age adjusted rate,Heat-related,08083
Montezuma,,,,,2,2019,Female,Age adjusted rate,Heat-related,08083
Montezuma,,,,,2,2019,Male,Age adjusted rate,Heat-related,08083
Montezuma,,,,,2,2019,Both genders,Age adjusted rate,Heat-related,08083
Montezuma,,,,,3,2020,Female,Age adjusted rate,Heat-related,08083
Montezuma,,,,,2,2020,Male,Age adjusted rate,Heat-related,08083
Montezuma,,,,,3,2020,Both genders,Age adjusted rate,Heat-related,08083
Montezuma,0,0,0,0,2,2021,Female,Age adjusted rate,Heat-related,08083
Montezuma,0,0,0,0,2,2021,Male,Age adjusted rate,Heat-related,08083
Montezuma,0,0,0,0,2,2021,Both genders,Age adjusted rate,Heat-related,08083
Montezuma,0,0,0,0,2,2022,Female,Age adjusted rate,Heat-related,08083
Montezuma,,,,,2,2022,Male,Age adjusted rate,Heat-related,08083
Montezuma,,,,,2,2022,Both genders,Age adjusted rate,Heat-related,08083
Montezuma,0,0,0,0,2,2023,Female,Age adjusted rate,Heat-related,08083
Montezuma,,,,,2,2023,Male,Age adjusted rate,Heat-related,08083
Montezuma,,,,,2,2023,Both genders,Age adjusted rate,Heat-related,08083
Montezuma,0,0,0,0,2,2024,Female,Age adjusted rate,Heat-related,08083
Montezuma,,,,,2,2024,Male,Age adjusted rate,Heat-related,08083
Montezuma,,,,,2,2024,Both genders,Age adjusted rate,Heat-related,08083
Montrose,0,0,0,0,2,2011,Female,Age adjusted rate,Heat-related,08085
Montrose,0,0,0,0,2,2011,Male,Age adjusted rate,Heat-related,08085
Montrose,0,0,0,0,2,2011,Both genders,Age adjusted rate,Heat-related,08085
Montrose,0,0,0,0,2,2012,Female,Age adjusted rate,Heat-related,08085
Montrose,0,0,0,0,2,2012,Male,Age adjusted rate,Heat-related,08085
Montrose,0,0,0,0,2,2012,Both genders,Age adjusted rate,Heat-related,08085
Montrose,0,0,0,0,2,2013,Female,Age adjusted rate,Heat-related,08085
Montrose,,,,,2,2013,Male,Age adjusted rate,Heat-related,08085
Montrose,,,,,2,2013,Both genders,Age adjusted rate,Heat-related,08085
Montrose,,,,,2,2014,Female,Age adjusted rate,Heat-related,08085
Montrose,,,,,2,2014,Male,Age adjusted rate,Heat-related,08085
Montrose,,,,,2,2014,Both genders,Age adjusted rate,Heat-related,08085
Montrose,0,0,0,0,2,2015,Female,Age adjusted rate,Heat-related,08085
Montrose,0,0,0,0,2,2015,Male,Age adjusted rate,Heat-related,08085
Montrose,0,0,0,0,2,2015,Both genders,Age adjusted rate,Heat-related,08085
Montrose,0,0,0,0,2,2016,Female,Age adjusted rate,Heat-related,08085
Montrose,,,,,2,2016,Male,Age adjusted rate,Heat-related,08085
Montrose,,,,,2,2016,Both genders,Age adjusted rate,Heat-related,08085
Montrose,,,,,2,2017,Female,Age adjusted rate,Heat-related,08085
Montrose,,,,,2,2017,Male,Age adjusted rate,Heat-related,08085
Montrose,,,,,2,2017,Both genders,Age adjusted rate,Heat-related,08085
Montrose,,,,,2,2018,Female,Age adjusted rate,Heat-related,08085
Montrose,,,,,2,2018,Male,Age adjusted rate,Heat-related,08085
Montrose,,,,,2,2018,Both genders,Age adjusted rate,Heat-related,08085
Montrose,,,,,2,2019,Female,Age adjusted rate,Heat-related,08085
Montrose,,,,,2,2019,Male,Age adjusted rate,Heat-related,08085
Montrose,,,,,2,2019,Both genders,Age adjusted rate,Heat-related,08085
Montrose,,,,,2,2020,Female,Age adjusted rate,Heat-related,08085
Montrose,,,,,2,2020,Male,Age adjusted rate,Heat-related,08085
Montrose,,,,,2,2020,Both genders,Age adjusted rate,Heat-related,08085
Montrose,,,,,2,2021,Female,Age adjusted rate,Heat-related,08085
Montrose,,,,,2,2021,Male,Age adjusted rate,Heat-related,08085
Montrose,,,,,2,2021,Both genders,Age adjusted rate,Heat-related,08085
Montrose,,,,,2,2022,Female,Age adjusted rate,Heat-related,08085
Montrose,,,,,2,2022,Male,Age adjusted rate,Heat-related,08085
Montrose,,,,,2,2022,Both genders,Age adjusted rate,Heat-related,08085
Montrose,0,0,0,0,2,2023,Female,Age adjusted rate,Heat-related,08085
Montrose,0,0,0,0,2,2023,Male,Age adjusted rate,Heat-related,08085
Montrose,0,0,0,0,2,2023,Both genders,Age adjusted rate,Heat-related,08085
Montrose,0,0,0,0,2,2024,Female,Age adjusted rate,Heat-related,08085
Montrose,0,0,0,0,2,2024,Male,Age adjusted rate,Heat-related,08085
Montrose,0,0,0,0,2,2024,Both genders,Age adjusted rate,Heat-related,08085
Morgan,0,0,0,0,2,2011,Female,Age adjusted rate,Heat-related,08087
Morgan,0,0,0,0,2,2011,Male,Age adjusted rate,Heat-related,08087
Morgan,0,0,0,0,2,2011,Both genders,Age adjusted rate,Heat-related,08087
Morgan,,,,,2,2012,Female,Age adjusted rate,Heat-related,08087
Morgan,,,,,2,2012,Male,Age adjusted rate,Heat-related,08087
Morgan,,,,,2,2012,Both genders,Age adjusted rate,Heat-related,08087
Morgan,,,,,2,2013,Female,Age adjusted rate,Heat-related,08087
Morgan,,,,,2,2013,Male,Age adjusted rate,Heat-related,08087
Morgan,,,,,2,2013,Both genders,Age adjusted rate,Heat-related,08087
Morgan,,,,,2,2014,Female,Age adjusted rate,Heat-related,08087
Morgan,,,,,2,2014,Male,Age adjusted rate,Heat-related,08087
Morgan,,,,,2,2014,Both genders,Age adjusted rate,Heat-related,08087
Morgan,0,0,0,0,2,2015,Female,Age adjusted rate,Heat-related,08087
Morgan,,,,,2,2015,Male,Age adjusted rate,Heat-related,08087
Morgan,,,,,2,2015,Both genders,Age adjusted rate,Heat-related,08087
Morgan,,,,,2,2016,Female,Age adjusted rate,Heat-related,08087
Morgan,,,,,2,2016,Male,Age adjusted rate,Heat-related,08087
Morgan,,,,,2,2016,Both genders,Age adjusted rate,Heat-related,08087
Morgan,,,,,2,2017,Female,Age adjusted rate,Heat-related,08087
Morgan,,,,,2,2017,Male,Age adjusted rate,Heat-related,08087
Morgan,,,,,2,2017,Both genders,Age adjusted rate,Heat-related,08087
Morgan,,,,,2,2018,Female,Age adjusted rate,Heat-related,08087
Morgan,,,,,3,2018,Male,Age adjusted rate,Heat-related,08087
Morgan,,,,,3,2018,Both genders,Age adjusted rate,Heat-related,08087
Morgan,,,,,2,2019,Female,Age adjusted rate,Heat-related,08087
Morgan,,,,,2,2019,Male,Age adjusted rate,Heat-related,08087
Morgan,,,,,3,2019,Both genders,Age adjusted rate,Heat-related,08087
Morgan,0,0,0,0,2,2020,Female,Age adjusted rate,Heat-related,08087
Morgan,,,,,2,2020,Male,Age adjusted rate,Heat-related,08087
Morgan,,,,,2,2020,Both genders,Age adjusted rate,Heat-related,08087
Morgan,,,,,2,2021,Female,Age adjusted rate,Heat-related,08087
Morgan,,,,,2,2021,Male,Age adjusted rate,Heat-related,08087
Morgan,,,,,2,2021,Both genders,Age adjusted rate,Heat-related,08087
Morgan,,,,,2,2022,Female,Age adjusted rate,Heat-related,08087
Morgan,,,,,3,2022,Male,Age adjusted rate,Heat-related,08087
Morgan,36.96979026,17.98491108,62.67938035,11,3,2022,Both genders,Age adjusted rate,Heat-related,08087
Morgan,,,,,2,2023,Female,Age adjusted rate,Heat-related,08087
Morgan,,,,,2,2023,Male,Age adjusted rate,Heat-related,08087
Morgan,,,,,2,2023,Both genders,Age adjusted rate,Heat-related,08087
Morgan,,,,,2,2024,Female,Age adjusted rate,Heat-related,08087
Morgan,,,,,2,2024,Male,Age adjusted rate,Heat-related,08087
Morgan,,,,,2,2024,Both genders,Age adjusted rate,Heat-related,08087
Otero,0,0,0,0,2,2011,Female,Age adjusted rate,Heat-related,08089
Otero,0,0,0,0,2,2011,Male,Age adjusted rate,Heat-related,08089
Otero,0,0,0,0,2,2011,Both genders,Age adjusted rate,Heat-related,08089
Otero,,,,,2,2012,Female,Age adjusted rate,Heat-related,08089
Otero,,,,,3,2012,Male,Age adjusted rate,Heat-related,08089
Otero,,,,,3,2012,Both genders,Age adjusted rate,Heat-related,08089
Otero,,,,,2,2013,Female,Age adjusted rate,Heat-related,08089
Otero,,,,,3,2013,Male,Age adjusted rate,Heat-related,08089
Otero,,,,,3,2013,Both genders,Age adjusted rate,Heat-related,08089
Otero,,,,,3,2014,Female,Age adjusted rate,Heat-related,08089
Otero,,,,,2,2014,Male,Age adjusted rate,Heat-related,08089
Otero,,,,,3,2014,Both genders,Age adjusted rate,Heat-related,08089
Otero,,,,,2,2015,Female,Age adjusted rate,Heat-related,08089
Otero,,,,,2,2015,Male,Age adjusted rate,Heat-related,08089
Otero,,,,,2,2015,Both genders,Age adjusted rate,Heat-related,08089
Otero,,,,,2,2016,Female,Age adjusted rate,Heat-related,08089
Otero,,,,,2,2016,Male,Age adjusted rate,Heat-related,08089
Otero,,,,,3,2016,Both genders,Age adjusted rate,Heat-related,08089
Otero,,,,,3,2017,Female,Age adjusted rate,Heat-related,08089
Otero,,,,,2,2017,Male,Age adjusted rate,Heat-related,08089
Otero,,,,,3,2017,Both genders,Age adjusted rate,Heat-related,08089
Otero,,,,,2,2018,Female,Age adjusted rate,Heat-related,08089
Otero,,,,,3,2018,Male,Age adjusted rate,Heat-related,08089
Otero,,,,,3,2018,Both genders,Age adjusted rate,Heat-related,08089
Otero,,,,,3,2019,Female,Age adjusted rate,Heat-related,08089
Otero,,,,,3,2019,Male,Age adjusted rate,Heat-related,08089
Otero,,,,,3,2019,Both genders,Age adjusted rate,Heat-related,08089
Otero,,,,,2,2020,Female,Age adjusted rate,Heat-related,08089
Otero,,,,,3,2020,Male,Age adjusted rate,Heat-related,08089
Otero,,,,,3,2020,Both genders,Age adjusted rate,Heat-related,08089
Otero,,,,,3,2021,Female,Age adjusted rate,Heat-related,08089
Otero,,,,,3,2021,Male,Age adjusted rate,Heat-related,08089
Otero,,,,,3,2021,Both genders,Age adjusted rate,Heat-related,08089
Otero,,,,,3,2022,Female,Age adjusted rate,Heat-related,08089
Otero,,,,,3,2022,Male,Age adjusted rate,Heat-related,08089
Otero,,,,,3,2022,Both genders,Age adjusted rate,Heat-related,08089
Otero,,,,,2,2023,Female,Age adjusted rate,Heat-related,08089
Otero,,,,,2,2023,Male,Age adjusted rate,Heat-related,08089
Otero,,,,,2,2023,Both genders,Age adjusted rate,Heat-related,08089
Otero,,,,,2,2024,Female,Age adjusted rate,Heat-related,08089
Otero,,,,,3,2024,Male,Age adjusted rate,Heat-related,08089
